ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
37768,DAEMON-239,Improvement,Resolved,Fixed,"2018-02-16 04:27:01","2018-02-16 04:44:39",5,NULL,17,17,17
37766,DAEMON-241,Bug,Resolved,Fixed,"2018-03-08 16:36:15","2018-03-09 22:33:24",5,NULL,0,590,1797
37765,DAEMON-242,Bug,Resolved,Fixed,"2018-03-09 04:34:12","2018-03-15 03:52:13",5,NULL,2726,2726,8598
37763,DAEMON-244,"New Feature",Resolved,Fixed,"2018-03-14 16:05:04","2018-03-20 19:14:56",8,NULL,7180,8122,8829
37762,DAEMON-245,Improvement,Resolved,Fixed,"2018-03-15 06:23:33","2018-03-19 14:27:27",8,NULL,0,6243,6243
37761,DAEMON-246,Improvement,Resolved,Fixed,"2018-03-22 15:54:21","2018-03-22 22:27:19",5,NULL,392,392,392
37760,DAEMON-247,"New Feature",Resolved,Fixed,"2018-03-23 05:50:02","2018-04-11 22:26:43",13,NULL,28296,28296,28296
37759,DAEMON-248,Improvement,Resolved,Fixed,"2018-03-30 04:12:04","2018-03-30 06:25:18",8,NULL,132,132,133
37758,DAEMON-249,Bug,Resolved,Fixed,"2018-04-09 12:18:58","2018-04-10 17:45:47",3,NULL,1,1764,1766
37757,DAEMON-250,Bug,Resolved,Fixed,"2018-04-09 15:02:30","2019-08-09 22:37:04",3,NULL,46535,46535,701734
37756,DAEMON-251,Bug,Resolved,Fixed,"2018-04-11 21:51:49","2019-06-04 20:20:24",5,NULL,51699,51699,603268
37755,DAEMON-252,Bug,Resolved,Fixed,"2018-04-12 21:17:21","2019-04-01 07:31:45",8,NULL,506866,506866,508934
37754,DAEMON-253,Bug,Resolved,Fixed,"2018-04-13 23:04:37","2019-04-01 07:18:19",5,NULL,8635,8635,507373
37752,DAEMON-255,Bug,Closed,Done,"2018-04-25 15:42:54","2018-10-25 14:20:51",5,NULL,35201,35201,263437
37751,DAEMON-256,Improvement,Resolved,Fixed,"2018-05-15 21:50:58","2018-05-21 15:59:19",13,NULL,8288,8288,8288
37749,DAEMON-258,Improvement,Resolved,Fixed,"2018-05-23 16:48:35","2018-09-26 16:29:43",3,NULL,71940,71940,181421
37747,DAEMON-260,Bug,Resolved,Fixed,"2018-06-26 04:47:14","2019-03-13 20:42:26",5,NULL,368082,368277,375415
37744,DAEMON-263,Improvement,Resolved,Fixed,"2018-09-28 16:02:34","2018-09-28 16:44:30",2,NULL,3,41,41
37742,DAEMON-265,Improvement,Resolved,Fixed,"2018-10-22 16:18:29","2018-10-25 14:09:32",3,NULL,4186,4186,4191
37741,DAEMON-266,Bug,Resolved,Fixed,"2018-10-25 14:22:51","2019-03-13 20:46:31",8,NULL,6,200591,200603
37737,DAEMON-270,Bug,Resolved,Fixed,"2019-01-24 19:45:04","2019-01-25 04:35:41",5,NULL,21,21,530
37736,DAEMON-271,Bug,Resolved,Fixed,"2019-02-14 21:13:20","2019-02-14 23:16:58",5,NULL,123,123,123
37735,DAEMON-272,Improvement,Resolved,Fixed,"2019-02-14 23:28:36","2019-02-15 03:31:19",5,NULL,242,242,242
37734,DAEMON-273,Improvement,Resolved,Fixed,"2019-04-02 08:00:04","2019-04-03 16:24:53",8,NULL,1944,1944,1944
37733,DAEMON-274,Improvement,Resolved,Fixed,"2019-04-03 21:29:42","2019-06-04 18:01:46",8,NULL,89071,89071,89072
37732,DAEMON-275,Improvement,Resolved,Fixed,"2019-04-30 06:15:11","2019-08-13 19:49:59",5,NULL,52048,52048,152014
37731,DAEMON-276,Improvement,Resolved,Fixed,"2019-05-26 13:28:52","2019-06-04 18:22:15",5,NULL,10042,10042,13253
37730,DAEMON-277,Improvement,Resolved,Fixed,"2019-05-28 19:22:22","2020-04-01 07:13:22",2,NULL,1,1,444231
37728,DAEMON-279,Improvement,Resolved,Fixed,"2019-06-05 04:08:12","2019-07-01 19:33:50",21,NULL,36051,36051,38365
37727,DAEMON-280,Improvement,Resolved,Fixed,"2019-06-05 16:33:42","2019-08-14 00:14:32",13,NULL,63019,63019,99820
37726,DAEMON-281,Bug,Resolved,Fixed,"2019-06-07 14:44:35","2019-06-07 17:03:14",8,NULL,125,125,138
37725,DAEMON-282,Bug,Resolved,Fixed,"2019-08-14 14:25:46","2019-08-14 16:41:12",5,NULL,28,126,135
37723,DAEMON-284,Bug,Resolved,Fixed,"2019-09-17 17:14:55","2019-09-24 15:17:43",8,NULL,0,0,9962
37722,DAEMON-285,Bug,Resolved,Fixed,"2019-09-24 11:18:38","2019-09-24 16:04:24",13,NULL,34,274,285
37720,DAEMON-287,Improvement,Resolved,Fixed,"2019-10-24 18:22:25","2019-10-25 20:24:07",5,NULL,1560,1560,1561
37719,DAEMON-288,Bug,Resolved,Fixed,"2019-10-25 20:26:07","2019-10-25 21:20:24",8,NULL,54,54,54
37715,DAEMON-306,Bug,Closed,Fixed,"2019-11-18 20:05:52","2019-11-19 20:27:22",8,NULL,385,385,1461
37714,DAEMON-307,Bug,Resolved,Fixed,"2019-12-06 19:31:38","2020-01-06 22:52:51",5,NULL,254,254,44841
37713,DAEMON-308,Bug,Resolved,Fixed,"2020-01-06 18:42:07","2020-01-07 01:28:30",8,NULL,406,406,406
37712,DAEMON-309,Story,Resolved,Fixed,"2020-01-07 18:41:40","2020-01-07 21:51:42",13,NULL,0,0,190
37711,DAEMON-310,Bug,Closed,Fixed,"2020-01-14 10:22:10","2020-03-31 21:13:07",8,NULL,87,87,111470
37710,DAEMON-311,"New Feature",Resolved,Fixed,"2020-01-14 21:40:30","2020-04-14 22:25:39",34,NULL,10410,10410,131025
37708,DAEMON-313,Story,Resolved,Fixed,"2020-02-06 17:01:00","2020-06-10 22:28:05",13,NULL,82075,82075,180267
37707,DAEMON-314,Improvement,Resolved,Fixed,"2020-02-07 15:24:05","2020-02-08 07:35:01",5,NULL,0,0,970
37706,DAEMON-315,Story,Resolved,Fixed,"2020-02-07 16:04:26","2020-02-08 06:36:31",5,NULL,2,2,872
37705,DAEMON-316,Story,Resolved,Fixed,"2020-02-07 16:35:29","2020-02-08 05:48:45",8,NULL,8,8,793
37704,DAEMON-317,Improvement,Resolved,Fixed,"2020-02-10 14:55:03","2020-02-13 22:41:48",8,NULL,15,15,4786
