ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
384042,APIKIT-2363,Story,Done,Completed,"2017-11-27 14:15:33","2017-11-30 13:48:27",2,NULL,57,57,4292
384073,APIKIT-2331,Story,Done,Completed,"2017-11-27 14:22:48","2017-12-04 14:45:09",5,NULL,5567,5743,10102
383966,APIKIT-2439,Task,Done,Completed,"2017-11-27 14:34:24","2017-12-04 20:25:15",2,NULL,3922,8611,10430
384084,APIKIT-2320,Story,Done,Completed,"2017-11-29 20:25:15","2018-01-11 13:45:09",5,NULL,0,0,61519
384018,APIKIT-2387,Story,Done,Completed,"2017-11-29 20:27:00","2018-01-02 14:47:17",5,NULL,21635,21635,48620
384038,APIKIT-2367,Story,Done,Completed,"2017-11-29 20:40:47","2017-12-20 14:31:36",8,NULL,21417,21417,29870
384048,APIKIT-2357,Story,Done,Completed,"2017-11-29 20:44:55","2017-12-09 01:59:49",3,NULL,462,462,13274
384047,APIKIT-2358,Story,Done,Completed,"2017-11-30 12:15:13","2018-01-02 14:47:50",5,NULL,20178,20178,47672
384076,APIKIT-2328,Story,Done,Completed,"2017-11-30 12:17:05","2017-12-09 19:49:19",5,NULL,361,361,13412
384060,APIKIT-2345,Story,Done,Completed,"2017-12-05 14:04:44","2017-12-05 21:43:10",3,NULL,35,35,458
384062,APIKIT-2342,Story,Done,Completed,"2017-12-05 14:07:36","2017-12-09 20:15:33",5,NULL,24,24,6127
383915,APIKIT-2491,Task,Done,Completed,"2017-12-06 12:05:03","2017-12-06 20:44:22",1,NULL,519,519,519
383993,APIKIT-2412,Task,Done,Completed,"2017-12-07 20:13:46","2017-12-08 13:52:38",3,NULL,1058,1058,1058
384049,APIKIT-2356,Story,Done,Completed,"2017-12-11 10:38:53","2017-12-15 15:02:54",8,NULL,2953,2953,6024
384075,APIKIT-2329,Story,Done,Completed,"2017-12-11 17:55:22","2018-08-24 14:05:26",2,NULL,4169,20038,368350
384331,APIKIT-1131,Bug,Closed,Completed,"2017-12-12 19:31:19","2018-01-17 14:04:34",3,NULL,5798,6537,51513
384281,APIKIT-2087,Bug,Closed,Completed,"2017-12-12 19:52:01","2017-12-22 20:41:58",3,NULL,1103,1486,14449
