ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
308623,TMDM-10173,Fixed,1680,5324,55310,61804,NULL
308628,TMDM-10161,Fixed,960,3170,20491,43920,NULL
308633,TMDM-10155,Fixed,480,1173,2834,9191,NULL
308634,TMDM-10154,Fixed,240,33,14011,25029,NULL
308635,TMDM-10153,Fixed,480,1624,3004,9496,NULL
308637,TMDM-10151,Fixed,240,1309,141219,7032,NULL
308638,TMDM-10150,Fixed,1680,9856,14145,28519,NULL
308639,TMDM-10146,Fixed,1050,16146,27716,72200,NULL
308640,TMDM-10145,Fixed,492,2586,53264,28959,NULL
308642,TMDM-10139,Fixed,720,7390,358698,368659,NULL
308643,TMDM-10136,Fixed,240,313,7419,18624,NULL
308644,TMDM-10135,Fixed,300,386,6146,28620,NULL
308647,TMDM-10131,Fixed,240,2483,12810,18819,NULL
308649,TMDM-10129,Fixed,1920,22431,22655,339330,NULL
308653,TMDM-10125,Fixed,480,191,1158,18462,NULL
308654,TMDM-10124,Fixed,240,238,2842,18462,NULL
308655,TMDM-10123,Fixed,480,1140,4071,18590,NULL
308656,TMDM-10122,Fixed,240,148,13224,31872,NULL
308657,TMDM-10120,Fixed,60,0,42796,16037,NULL
308660,TMDM-10114,Fixed,180,91,34496,4115,NULL
308661,TMDM-10113,Fixed,360,1397,20003,20157,NULL
308664,TMDM-10108,Fixed,480,1517,22854,22854,NULL
308667,TMDM-10101,Fixed,240,158,11621,11626,NULL
308668,TMDM-10099,Fixed,240,1225,12845,12846,NULL
308669,TMDM-10098,Fixed,480,26093,26093,26097,NULL
308670,TMDM-10097,Fixed,1920,132,7303,7499,NULL
308671,TMDM-10093,Fixed,960,2439,52642,8630,NULL
308672,TMDM-10092,Fixed,540,2960,29044,30092,NULL
308674,TMDM-10090,Fixed,480,7360,27364,30223,NULL
308675,TMDM-10089,Fixed,930,5978,32346,70525,NULL
308677,TMDM-10087,Fixed,1440,3345,18560,61678,NULL
308678,TMDM-10086,Fixed,480,14729,14729,17261,NULL
308679,TMDM-10085,Fixed,480,1044,17264,17264,NULL
308681,TMDM-10083,Fixed,480,41,15514,17082,NULL
308683,TMDM-10081,Fixed,480,5531,14553,82447,NULL
308684,TMDM-10076,Fixed,90,98,22595,35498,NULL
308685,TMDM-10075,Fixed,120,102,22700,35497,NULL
308686,TMDM-10074,Fixed,60,65,22968,35496,NULL
308687,TMDM-10073,Fixed,240,188,14376,22837,NULL
308688,TMDM-10072,Fixed,540,1524,18283,35491,NULL
308689,TMDM-10071,Fixed,420,1561,18690,47125,NULL
308690,TMDM-10070,Fixed,120,101,11603,22923,NULL
308691,TMDM-10069,Fixed,60,51,10230,22962,NULL
308692,TMDM-10068,Fixed,120,221,11913,22956,NULL
308694,TMDM-10066,Fixed,240,188,14511,22972,NULL
308695,TMDM-10065,Fixed,120,143,13038,22983,NULL
308696,TMDM-10064,Fixed,120,110,4082,21183,NULL
308697,TMDM-10063,Fixed,150,212,6087,22930,NULL
308698,TMDM-10061,Fixed,240,0,10134,20080,NULL
308699,TMDM-10060,Fixed,960,8765,11988,21401,NULL
308700,TMDM-10059,Fixed,480,1681,13163,21577,NULL
308701,TMDM-10058,Fixed,240,2615,15822,21578,NULL
308703,TMDM-10056,Fixed,720,1902,13327,20094,NULL
308704,TMDM-10054,Fixed,480,5766,9991,10049,NULL
308705,TMDM-10053,Fixed,720,5771,23766,73475,NULL
308709,TMDM-10048,Fixed,240,1154,33097,9882,NULL
308715,TMDM-10040,Fixed,240,14695,55772,47377,NULL
308720,TMDM-10034,Fixed,60,104,49239,2997,NULL
308723,TMDM-10028,Fixed,1800,13126,75693,221357,1
308724,TMDM-10024,Fixed,420,3007,8683,15984,NULL
308725,TMDM-10023,Fixed,420,4277,9953,15985,NULL
308726,TMDM-10022,Fixed,240,3987,15607,16031,NULL
308727,TMDM-10021,Fixed,960,1829,28281,28650,NULL
308728,TMDM-10020,Fixed,900,1829,29460,17095,NULL
308731,TMDM-10015,Fixed,480,264,1696,19134,NULL
308732,TMDM-10014,Fixed,1350,7844,19040,29055,NULL
308733,TMDM-10013,Fixed,600,1540,10097,16182,NULL
308734,TMDM-10012,Fixed,1050,6076,16174,16183,NULL
308735,TMDM-10009,Fixed,240,1019,11415,11518,NULL
308736,TMDM-10008,Fixed,720,0,23496,62057,NULL
